lines,functions,complexity,commits,developers,label
335,9,9.3770070183773,1,5,0
313,4,2.9782580836301085,47,7,0
355,10,3.772084980009594,25,6,0
301,18,9.525191771411993,37,7,0
132,14,9.84664651506696,29,4,0
389,2,9.301619530442336,15,6,0
162,8,2.705034764939713,10,7,0
395,12,7.761021197595154,44,3,0
230,17,2.1298605583574552,34,9,0
451,11,2.261825403243305,36,6,0
33,5,1.2884559691686395,27,4,0
60,11,3.436085301913731,8,10,0
134,20,4.318225174948091,17,1,0
123,6,5.2502954375280355,49,9,0
368,20,2.215436987834618,8,3,0
55,1,6.744416042186361,32,6,0
117,2,9.530395658900765,32,9,0
216,2,4.241997337285403,18,2,0
357,12,2.457962281247498,25,7,0
325,17,6.097167750384233,13,3,0
61,7,5.400731503362918,49,9,0
242,16,4.369870597258636,40,9,0
386,13,6.254728489162617,15,6,0
445,10,9.131514694318385,47,9,0
88,14,7.890389818918303,36,7,0
66,16,9.332426705744815,31,9,0
357,20,6.073323793619352,24,10,0
321,13,3.5029341138969965,13,2,0
200,15,8.891351580798654,7,2,0
232,12,3.2112861592754967,45,9,0
287,9,2.862079049291221,47,5,0
373,19,8.288728121802244,23,10,0
455,16,1.070852193144971,45,6,0
50,8,6.384743673179601,47,4,0
130,6,1.2940144765027353,47,6,0
213,3,4.695264294870864,21,2,0
248,2,2.8454689425236483,10,9,0
487,14,3.8999438136985045,8,8,0
344,11,2.4402722759330713,3,8,0
396,16,7.0050786125853,46,4,0
104,18,5.6098932709283655,31,1,0
165,9,7.594739316469212,49,5,0
320,1,2.9926064477482988,39,9,0
105,12,6.3272462878283475,28,3,0
484,16,9.763738783139933,18,5,0
155,8,1.6392437894865837,28,9,0
209,9,8.622002171881904,18,1,0
337,20,6.350645618244117,2,8,0
303,13,7.311962355780139,21,5,0
290,18,8.592501833641068,24,5,0
217,15,2.5999652571098846,18,5,0
222,10,5.688343905765999,22,8,0
58,4,7.377972229150265,33,9,0
157,11,3.301793138572739,22,6,0
334,15,3.150589575393879,37,1,0
375,15,1.916755573204897,8,1,0
415,11,5.628057008540596,29,10,0
258,17,4.912111230939912,6,7,0
245,12,2.969674062014948,24,1,0
223,10,6.757064047725293,26,2,0
76,4,7.752532596115602,40,1,0
211,9,4.894697916863285,18,4,0
362,9,4.036017587397222,3,10,0
286,12,1.0144676753995088,45,3,0
286,2,4.748919222912179,38,10,0
242,7,9.178056055739193,22,1,0
385,15,6.214794048197764,43,10,0
283,12,5.138407973149408,13,9,0
169,9,2.8247664041494547,19,2,0
160,18,2.9192249627009534,29,10,0
199,7,4.28658790868637,28,4,0
333,15,2.359238202556079,36,9,0
436,2,4.008692170179295,38,10,0
23,19,1.7446520576226026,13,1,0
62,18,8.28666233624008,9,10,0
342,12,9.314808060010254,37,9,0
319,4,4.51779240438058,21,6,0
84,19,5.856081694547261,45,2,0
211,16,5.243964463017393,13,1,0
447,1,5.451443390748906,18,6,0
411,11,7.948429299299128,24,10,0
227,2,6.574101648205753,38,7,0
381,11,8.223850730782093,45,7,0
237,9,6.833103243609329,42,2,0
171,20,2.7669019296137285,13,4,0
80,13,1.2777061272203618,41,6,0
390,19,4.183275084684995,43,6,0
341,10,9.472256409269054,25,7,0
449,11,1.619758971626636,34,3,0
149,8,3.2842057188641727,50,9,0
342,12,3.677433587799057,33,8,0
49,12,4.3809206574695265,45,2,0
441,15,4.082900853554516,24,3,0
26,15,3.2267187092963785,43,6,0
405,7,4.898742283024539,42,4,0
255,8,4.579948358654924,5,10,0
51,7,8.70427830486775,34,9,0
165,12,2.5703187907576437,37,10,0
62,4,6.772855829274151,17,1,0
76,4,2.284113413911866,39,7,0
227,3,1.736624385518609,37,4,0
278,14,3.8043095317288946,8,3,0
47,17,3.096710772117341,46,6,0
377,1,4.535184059488427,38,5,0
391,20,3.887546411211133,49,6,0
403,6,5.011706723244664,36,10,0
355,6,6.4252469081365895,5,8,0
23,14,4.353271347897695,8,6,0
273,11,8.9376880502876,15,5,0
172,15,9.242154561617768,5,4,0
303,3,7.541695651043497,5,1,0
288,1,8.51470708263692,37,1,0
394,7,2.122908570739847,35,10,0
450,15,4.617618463909718,12,9,0
359,2,3.3685076238707774,50,7,0
291,2,1.0549246658133138,25,7,0
297,7,5.442476162147858,44,8,0
92,7,5.52825084391354,36,1,0
301,11,9.550167071815997,37,4,0
422,4,2.790621792358505,48,3,0
463,17,7.639711407966368,29,10,0
172,19,6.871131390403787,3,6,0
280,13,9.967137070060527,37,10,0
213,19,8.801373766500603,5,3,0
461,6,8.643031071369442,9,2,0
133,13,3.914251116528005,15,3,0
145,13,3.262024574868254,3,7,0
288,7,7.986060704707837,10,3,0
321,13,3.335419423833212,40,2,0
54,7,8.391098982743445,45,4,0
133,1,8.11307348094228,50,1,0
229,5,3.039607464466603,45,5,0
169,12,8.554679307613398,40,7,0
120,6,4.116249144065662,49,4,0
210,7,4.343010597412401,35,3,0
398,11,9.182937249904498,25,7,0
99,18,4.484537033831085,47,7,0
123,19,3.9048831107568835,18,10,0
451,20,9.365255492519168,40,1,0
93,4,1.3652385549747903,35,5,0
282,14,5.368847798588876,20,2,0
103,2,1.0657905795077292,35,10,0
170,17,6.073099546554218,46,5,0
415,11,4.8605249245397015,16,5,0
258,5,7.140151092731279,14,9,0
49,5,2.8633921701126237,21,3,0
203,1,2.2370541085151237,4,8,0
212,15,3.9340756766281255,47,9,0
301,10,1.790567297073144,15,6,0
266,10,3.4313523022692225,20,4,0
118,17,8.370981574576358,34,10,0
318,13,1.2863130018902176,29,7,0
385,7,2.2881264514163395,40,1,0
73,2,4.124792974436241,42,5,0
328,20,2.2558098570879492,45,9,0
460,16,8.944247783873124,11,5,0
132,2,4.741533664052203,41,5,0
471,2,9.711507443279269,11,2,0
47,7,6.165928741869195,20,5,0
471,9,7.743552663791415,10,8,0
52,15,5.553797865799044,2,2,0
294,13,9.58995343761788,47,4,0
494,5,4.773159009314502,20,9,0
102,15,8.966776488526211,38,1,0
489,5,7.020332506473298,31,10,0
364,20,7.00729796018415,11,9,0
401,17,3.3909634287810384,36,3,0
363,4,9.39832777008378,41,10,0
113,8,2.6525826838794657,24,10,0
302,15,3.68032302368234,13,8,0
70,14,9.465203835360828,39,4,0
492,5,9.854477809075002,14,9,0
113,6,1.8398908678949297,22,10,0
323,6,3.528720135197244,18,8,0
317,10,7.087430122477379,50,8,0
230,18,4.7986591133757965,2,4,0
56,11,1.1684545512106188,6,10,0
446,10,2.010506090034682,47,1,0
165,3,4.938415574284835,32,2,0
114,6,8.463769715694344,22,4,0
257,7,9.664523270901343,43,7,0
93,7,1.7324785784104715,29,8,0
184,6,6.870569329672871,8,6,0
56,12,8.468051899008756,3,6,0
325,19,7.075025222360165,40,7,0
283,19,5.767889001225946,42,2,0
378,15,9.95614948244777,41,10,0
153,15,7.181096618137632,39,6,0
409,12,9.351430711375796,38,10,0
350,15,8.862602817562099,31,9,0
419,9,1.242606957067312,28,7,0
343,2,1.1575910502791849,32,8,0
73,2,8.76017276622956,17,8,0
431,6,1.762174320594869,48,7,0
188,14,7.148475257744677,4,9,0
384,1,4.48883998347749,36,9,0
44,19,1.7032769038393352,12,10,0
351,19,5.557678756773627,2,5,0
128,3,7.676301220610805,42,1,0
26,18,2.011317286079656,37,5,0
46,1,5.376671835045199,48,7,0
218,7,5.955663725385426,38,1,0
59,12,9.573438567956403,35,10,0
359,6,8.059375722684191,9,6,0
379,20,3.936013652366432,17,1,0
354,17,5.965393312236901,1,9,0
42,13,2.327063943764058,50,2,0
272,14,9.720348889028855,14,7,0
371,12,5.424583006937901,35,8,0
245,10,5.930389673195577,25,5,0
333,11,7.746915773564952,44,9,0
344,2,3.7816076801949254,37,10,0
349,12,5.7070192675612414,39,9,0
438,20,4.592461097355594,35,3,0
415,14,4.912483167136497,44,6,0
83,9,5.4113996846718875,22,6,0
282,14,1.8812907596045263,20,2,0
106,10,4.712797850617526,43,1,0
439,9,7.018031010020932,41,5,0
48,12,9.73405498268672,31,10,0
474,19,5.782945815949378,13,1,0
83,5,9.386157704208697,41,5,0
450,2,7.650545466649746,17,6,0
139,9,7.595699591747159,3,6,0
341,17,1.4120262067254519,49,3,0
63,4,9.906514957748172,12,4,0
420,6,5.807496509429263,36,2,0
434,7,6.531510864299916,3,8,0
24,8,5.3007550696477965,24,1,0
435,6,7.59714225314848,32,3,0
126,18,1.7067700700472948,31,9,0
217,16,6.460704014385635,12,8,0
106,6,8.013923884754712,46,5,0
385,20,7.007621411953317,34,6,0
36,20,2.5192924942623067,39,7,0
433,20,1.012830698076165,22,7,0
128,2,2.313030990020875,7,8,0
177,13,2.1651055778963695,4,1,0
442,20,6.635840055223244,36,10,0
196,2,8.250144327479763,44,5,0
345,1,7.597122677264087,45,6,0
377,16,9.47795966580445,12,4,0
274,7,5.708928489030984,36,3,0
233,3,3.810439962571714,44,1,0
448,11,6.296459361837923,44,8,0
487,15,5.422557509175883,27,7,0
173,15,6.322745968931426,1,6,0
348,15,5.359652345710689,21,2,0
332,19,5.53148366968872,48,8,0
341,8,4.815748582324166,27,2,0
418,11,8.946989670528382,45,3,0
31,15,3.526931370542739,36,4,0
330,6,7.524480965449999,31,4,0
360,2,8.0097937808697,30,3,0
212,19,8.073087021859086,48,10,0
34,3,7.664087293111321,11,8,0
210,18,5.0377704457454815,39,7,0
118,19,7.381463344258048,12,4,0
369,16,3.9233208783121025,18,5,0
186,14,2.8818781818070285,29,9,0
57,20,2.1127675769710144,13,9,0
194,19,1.423171642097008,12,8,0
159,13,8.582079883774078,25,2,0
336,10,4.5092221972851085,50,5,0
498,15,6.201476134258581,1,10,0
253,10,8.261041739984996,6,8,0
420,9,6.733652319337029,31,7,0
426,15,6.44395852782869,18,4,0
398,5,4.701497816051121,15,3,0
441,3,5.951377411453238,1,6,0
38,3,7.138882862570774,40,2,0
194,14,4.228066525037602,47,7,0
480,3,9.384925766497174,13,10,0
44,7,5.178794665116317,12,2,0
461,18,9.949129344048554,14,7,0
21,5,9.571544126952709,3,4,0
91,20,3.3480499946232958,49,8,0
260,4,5.011716051688731,15,3,0
472,7,8.016160839945819,22,8,0
413,2,7.44692656372406,39,3,0
148,10,9.771820837945327,44,9,0
447,10,2.771162392400879,36,4,0
150,2,9.635337578486762,6,3,0
488,13,3.442927984766509,11,7,0
456,5,5.5850621850898,3,4,0
307,3,5.277504187795292,32,10,0
200,8,6.261229175701672,11,8,0
184,7,2.584967246562233,46,6,0
209,16,1.6883674629005867,13,6,0
197,11,3.4083968509541176,2,10,0
352,11,9.222967855116513,39,2,0
237,2,6.172145416676634,35,9,0
194,19,7.0927278159014575,27,3,0
166,18,8.833306356411915,8,4,0
304,8,2.69691022595675,30,3,0
32,17,7.981112368508964,20,9,0
500,5,8.601398072805017,18,3,0
234,2,9.300367151747308,21,1,0
283,13,6.708359397750883,31,5,0
171,18,7.096846912450059,27,10,0
430,8,2.7393059600450913,42,4,0
285,18,8.519438283322131,41,7,0
178,13,7.662170482044487,18,5,0
462,5,2.052581752755385,48,2,0
372,15,4.381509919974247,42,5,0
35,13,6.814294791352496,12,4,0
160,17,3.0437389375179564,10,6,0
54,18,5.229724770190301,28,4,0
391,10,9.507905878987067,5,9,0
259,20,7.304130902257248,27,4,0
252,10,5.192052672558816,19,6,0
22,10,5.374796471775611,12,2,0
478,20,2.8751507341856257,5,5,0
127,17,2.851480224036176,43,9,0
464,17,5.0897577493041295,43,3,0
231,14,6.577983023379566,43,3,0
391,4,5.5672686578423,11,10,0
123,1,8.044949394192908,9,1,0
274,15,9.252546081002372,11,5,0
444,20,3.399339804622326,50,10,0
61,10,6.230720366837447,39,7,0
116,9,3.9268699054244145,20,3,0
380,8,8.09232189751836,31,8,0
419,1,8.103089086777375,33,9,0
480,15,2.8892310669494083,13,6,0
495,12,4.076952658927191,31,8,0
173,16,1.647582756981529,25,5,0
102,14,3.98902420695338,25,7,0
148,11,4.751606897643182,5,6,0
473,19,3.4210235433614415,41,3,0
147,13,4.367530351519624,8,3,0
35,5,3.7468858556039644,50,5,0
286,13,4.905340456337218,12,8,0
211,9,9.410296685373925,6,6,0
333,15,4.9376077048677685,3,8,0
340,5,1.7856208920124568,47,1,0
225,3,8.234332048841873,2,2,0
278,1,5.165969480508911,3,3,0
247,8,1.4561407295679647,13,3,0
263,9,6.323465081270051,31,8,0
485,9,8.646471720084573,29,4,0
86,12,9.35554932727449,38,1,0
75,3,5.182482526556434,37,8,0
426,10,6.999127630474081,18,5,0
408,20,2.000387503203089,39,2,0
26,13,2.3187923889590554,31,9,0
221,19,2.3759125238121594,21,8,0
305,18,4.455670734219704,15,9,0
292,16,8.0760035643722,35,5,0
346,14,8.51790878530004,5,9,0
87,6,6.404295351425485,46,10,0
297,13,3.956905916509198,30,10,0
325,3,9.599755524518866,10,5,0
84,4,9.500028089881283,11,10,0
24,5,6.093126266204612,11,10,0
288,6,7.128761927175109,7,9,0
176,15,5.377372254726383,9,9,0
307,8,7.9692509863977925,4,8,0
458,7,1.555210544706835,47,7,0
105,18,4.527180975620524,33,5,0
139,19,5.15283085500314,42,5,0
117,1,3.17548987044345,13,8,0
373,12,3.9980058257312945,3,8,0
129,19,1.4062516897500945,28,2,0
187,13,4.89287850802573,13,9,0
78,18,1.593692009326104,5,5,0
64,15,1.2892156432812125,3,9,0
102,5,9.092495312517926,21,1,0
342,18,1.3349964013537243,12,5,0
495,7,7.453922851133639,44,6,0
231,12,5.409408346161609,6,6,0
306,9,3.842900118449305,37,7,0
159,7,9.375994833718108,23,8,0
143,17,8.603770710170282,4,4,0
327,20,2.4817506733525416,32,3,0
272,1,1.7640655989982565,18,6,0
86,2,4.426979877248936,33,3,0
304,6,7.993143185304783,7,7,0
49,15,6.335571561308423,32,6,0
39,8,2.841614646493904,23,3,0
84,10,2.767563358998294,30,10,0
186,5,6.121815307022214,17,4,0
362,16,6.498182628306087,31,9,0
480,8,6.022931170421547,32,4,0
76,6,8.113429149773275,10,1,0
204,1,7.793121910499567,41,7,0
30,12,1.1549477360407379,32,6,0
38,7,7.522093476580293,34,4,0
75,9,6.059811362621668,40,8,0
271,19,6.118380774276433,29,6,0
162,12,3.7763308853384254,45,1,0
273,6,5.808760764598604,37,5,0
77,15,2.2468125507191226,46,5,0
68,20,8.917139349214464,42,1,0
487,2,2.839402334511617,43,3,0
416,18,4.434956652547362,5,9,0
261,18,1.4697612006334686,32,5,0
466,4,6.783629164562062,32,8,0
341,2,2.692396253472472,10,4,0
191,8,5.682047781140886,25,6,0
95,10,4.3348026889317195,15,4,0
235,6,6.242036840726185,5,10,0
121,7,5.272250816700707,16,4,0
80,12,9.352202932203655,22,4,0
51,12,1.1605991854055162,1,7,0
44,7,6.75973887357792,27,10,0
411,18,7.030021397325261,4,8,0
484,4,2.6531095112716168,47,8,0
194,5,4.573290010541208,30,10,0
377,4,6.046393515321114,16,3,0
151,17,9.43578000645186,12,9,0
272,18,8.722786499245526,12,6,0
371,16,3.7181587418649973,3,7,0
100,13,1.5870599117594322,1,5,0
344,1,1.4525459528407414,11,9,0
210,12,6.982581813488223,19,8,0
430,17,8.754826117770868,11,8,0
385,9,9.34216231978505,13,10,0
376,11,8.086325544768634,48,4,0
85,17,7.050413254609389,10,6,0
79,1,5.363160801727845,9,1,0
39,5,6.918291253203781,23,3,0
49,9,9.812035156075456,45,9,0
101,18,2.649186653607229,47,5,0
146,20,9.49127538187627,3,10,0
405,18,1.6732845333016915,42,9,0
195,15,4.139999098740125,22,4,0
274,7,3.5577074518612664,30,8,0
239,13,9.823642505361178,15,9,0
80,17,8.834161253762616,29,8,0
188,8,4.792944886564919,38,10,0
57,2,8.313750719284327,49,7,0
480,5,3.2583982719445563,40,7,0
262,7,2.20041018877421,23,4,0
137,16,3.559310917278358,20,3,0
59,15,9.066217127364714,24,4,0
319,19,7.160933790166738,43,7,0
168,14,6.726783961553216,13,6,0
107,5,6.006112967358312,31,8,0
172,19,9.38075774285045,39,3,0
261,16,3.9636162072018193,38,9,0
498,17,8.962240895092819,22,7,0
132,5,2.6328437989218747,15,4,0
289,5,3.8192840794064553,42,10,0
178,13,2.8313654491528712,3,4,0
95,15,6.926245460536309,24,3,0
338,4,9.440945821033461,20,8,0
206,8,9.100086524963238,21,1,0
326,19,4.255763475061437,26,1,0
93,2,3.9534253382705637,3,10,0
45,8,2.7488487242342954,34,2,0
375,3,9.086618163264633,32,8,0
138,2,4.5566813380908044,44,10,0
124,4,6.487048734947928,22,9,0
269,2,4.950811207142241,14,3,0
220,12,7.167486713096518,22,3,0
132,18,6.215652690829733,30,5,0
438,17,3.1361089774898576,49,6,0
457,16,4.0880376224105905,2,10,0
258,7,9.625602407595443,47,2,0
124,8,7.916585609472156,27,10,0
70,12,9.751577035713932,19,2,0
191,1,3.3552027374534057,2,1,0
382,17,3.3495316485679147,26,10,0
127,5,2.371580893675883,39,1,0
364,8,6.343498147013065,49,10,0
72,13,2.749357078153082,33,10,0
489,12,1.3861144493577857,17,7,0
262,8,2.091463153191636,45,6,0
72,14,8.74020577019973,15,4,0
263,18,9.403683302997287,5,4,0
21,1,8.51888192367329,44,1,0
413,19,9.767952058288042,1,8,0
228,15,5.947507457248003,26,8,0
453,18,2.530003271879194,40,6,0
256,1,2.5195899379200277,38,9,0
62,15,3.482087979462163,1,3,0
365,5,4.069033302870182,25,8,0
255,9,9.031801797687319,18,4,0
310,5,9.085420317219928,16,10,0
95,16,4.748408221729941,34,9,0
405,20,8.987007332416532,12,1,0
232,1,3.2763334092097183,41,6,0
60,17,9.437173375899015,8,8,0
250,2,5.05280332543753,12,1,0
393,16,2.341985444197676,19,6,0
365,12,9.55021684121546,29,1,0
266,12,8.778788663492811,43,7,0
471,1,9.916005656989583,11,6,0
228,15,6.5028427452297475,13,5,0
226,14,4.195543321455554,37,2,0
235,11,2.02687443094591,45,10,0
455,20,3.1731362591514154,17,7,0
229,16,9.430238303481424,28,2,0
300,1,1.4355913699624065,30,8,0
387,18,6.392864343150165,12,6,0
309,12,2.0490628948665544,40,4,0
214,19,7.034557497548855,15,7,0
389,3,9.435533235358953,25,1,0
104,8,2.9262676801881917,7,10,0
360,17,3.771035005172039,23,10,0
410,12,7.96789803007492,23,3,0
112,14,3.1385286923351465,38,7,0
445,1,5.797117697118274,9,2,0
236,13,2.8017595532195223,50,8,0
331,1,6.805193795385359,22,3,0
415,3,2.1370450558684038,22,10,0
167,6,2.8327852537178844,29,5,0
80,1,8.50165151906351,25,7,0
193,19,6.650252305516293,1,7,0
465,16,4.367242895632889,13,10,0
265,18,9.303705463521805,31,8,0
162,17,8.863276411666508,48,5,0
125,6,2.3126625922027917,28,7,0
84,3,8.60511667686351,34,6,0
214,17,6.0273804237618505,7,1,0
413,4,9.183443999470516,11,4,0
203,3,2.2190898894640947,22,3,0
397,14,3.3253630768330154,13,5,0
40,6,5.128790692134696,5,6,0
128,18,4.345058745066561,36,3,0
264,18,3.47702567634563,37,2,0
311,20,5.435813086884368,37,3,0
341,7,9.626160051934459,16,8,0
178,9,4.083394410485328,15,3,0
196,20,4.97896107547616,25,3,0
139,3,4.536948251059254,24,9,0
448,15,2.416511348949879,47,4,0
440,16,3.0908471523401326,37,6,0
302,12,8.519448881179589,22,7,0
248,8,4.536105284495621,14,7,0
455,10,6.773372051644175,26,5,0
238,8,1.5775112424963902,17,7,0
277,19,3.4820451236799874,35,1,0
325,9,4.948954179574869,23,5,0
189,6,3.7510470753497462,21,8,0
207,5,9.299728013882689,2,3,0
354,7,1.480364204634519,27,6,0
404,11,8.564132648013015,6,2,0
369,20,8.27391350675107,32,10,0
421,5,4.595650208390493,49,2,0
299,20,2.8522172732609303,4,3,0
434,17,6.875508304024357,5,1,0
171,6,8.603491947990129,46,10,0
205,2,2.3281276766059866,47,2,0
274,18,6.355358499529293,7,7,0
379,5,1.3667661438600325,33,2,0
137,6,9.56296624097794,22,4,0
209,4,2.540105012597927,32,9,0
310,8,6.836366420633904,44,7,0
492,8,8.918012912840343,20,3,0
147,3,8.222464100983792,25,3,0
422,2,4.5355522497705545,27,6,0
226,19,6.923400516715173,38,1,0
284,13,7.104620148127572,42,1,0
238,4,1.0976506503232295,43,10,0
99,8,4.15734384894476,25,10,0
277,14,7.401989691089608,40,4,0
256,13,7.32763518022112,16,10,0
254,11,2.969057718931592,40,4,0
486,16,3.8005407600157257,11,5,0
243,15,6.08699535053817,46,1,0
358,2,8.383414055874802,28,8,0
29,11,4.184702225488298,35,3,0
383,11,9.553406108143744,35,2,0
239,18,8.511943746175852,44,1,0
315,1,6.520960275944735,6,3,0
233,12,2.1546499073082273,21,1,0
23,15,2.2662528312989223,40,5,0
112,10,9.98829068413898,42,9,0
58,7,8.139842367509416,47,9,0
201,12,7.3868822728226124,39,1,0
315,15,9.650778125673828,14,2,0
165,11,4.904515326040788,1,10,0
313,18,7.400709389397506,30,6,0
267,9,3.79379753684335,44,4,0
436,15,2.277053310582357,6,5,0
255,1,8.211773013696359,11,9,0
154,6,7.455239406906207,12,3,0
152,17,9.863654612387789,32,8,0
252,7,5.366195214083707,32,10,0
123,4,9.443467383667484,13,9,0
122,15,9.08170845354068,37,5,0
185,12,6.026816688448099,46,1,0
166,15,8.581593287947278,24,9,0
24,20,9.178556647066621,9,2,0
425,16,8.636637877176373,3,10,0
68,10,2.138645159758394,14,10,0
494,10,1.0485442754457917,33,4,0
232,16,4.633200226442836,16,3,0
83,9,9.5219542107323,33,10,0
170,6,4.611625971065493,49,4,0
288,2,1.0228468850451198,20,6,0
397,15,5.7844570690732695,43,9,0
24,11,6.06170620568035,14,2,0
221,1,1.7348533727090132,47,3,0
22,3,9.869735652143024,6,10,0
384,12,4.327676408761119,30,9,0
106,18,1.2177346740862567,34,1,0
26,11,4.876104634831719,15,5,0
21,4,2.5886460550370787,8,7,0
203,11,5.561387705936904,1,4,0
32,10,9.238503518422252,43,10,0
329,2,4.614996386946772,39,5,0
465,14,1.9477340450251686,37,10,0
240,9,1.824780565664213,28,10,0
265,4,6.301603416838243,46,7,0
448,8,7.585933316359083,2,2,0
80,13,7.460657006765709,17,3,0
378,11,7.643681276567816,19,7,0
84,8,8.087766429377476,9,2,0
394,8,4.684133069183363,24,7,0
480,7,7.256430818650303,7,1,0
494,14,5.238909153588519,25,1,0
104,11,1.4645333922378023,27,8,0
184,1,4.575795056277062,15,9,0
418,13,6.863136482799663,37,6,0
331,14,6.560647379423252,27,9,0
378,9,6.6091088267797575,20,9,0
205,17,9.598624202373541,22,7,0
201,16,2.6834787506920925,24,7,0
430,19,6.429408969882114,10,8,0
50,12,9.926454440087289,1,1,0
122,6,4.679548368060913,23,8,0
432,7,2.1223169621042834,36,8,0
50,13,3.6359521695530597,40,7,0
336,7,3.316345318651519,9,7,0
450,17,8.496979063704197,45,4,0
368,8,9.49777830634824,4,9,0
72,15,3.2919035695031598,32,3,0
365,12,2.921160880216171,19,4,0
272,16,7.654149405266673,24,3,0
465,4,7.2587613410865135,19,3,0
194,5,9.69169265972692,8,3,0
124,14,3.231639422634759,22,10,0
377,16,9.455129982601889,4,6,0
419,13,2.128865798002094,42,8,0
315,1,9.321032880802676,32,6,0
30,16,2.883388255559466,30,4,0
388,6,5.467544780659782,8,2,0
119,5,1.8941378343213429,34,9,0
493,16,9.108232851274252,44,6,0
185,19,2.2856375459291085,10,8,0
345,1,8.438722818187856,7,3,0
203,20,9.523377999579264,18,4,0
174,3,3.0354653287139466,45,9,0
355,11,5.982841028614328,40,10,0
188,1,8.003370272564627,5,1,0
409,16,2.31517679569213,50,9,0
197,13,9.647353876157343,31,7,0
281,20,3.027349547518423,15,9,0
78,7,5.5536176974066915,23,1,0
462,7,6.411813453404121,9,10,0
231,5,9.372262400897895,10,1,0
140,1,6.956018024768243,10,9,0
33,20,8.198834610017636,47,10,0
467,20,9.427984591853605,18,1,0
363,13,8.381490205243484,12,10,0
311,14,9.717014943601209,2,6,0
211,3,1.9307925455825774,43,4,0
465,3,5.8754388477791695,45,8,0
116,14,8.798570288061576,34,7,0
110,7,1.4194888047745349,45,1,0
273,4,6.604436028489278,31,10,0
163,13,1.908773009643102,15,7,0
144,14,8.964956089411903,4,2,0
158,15,4.94107496485384,1,9,0
402,19,6.4162861559356426,21,3,0
189,2,7.50022394712443,3,8,0
332,12,7.322970198477072,22,1,0
173,5,8.087672788942701,44,5,0
377,13,8.923357316000352,10,4,0
264,18,6.547691858293171,1,3,0
233,5,5.9588868750063755,30,4,0
312,16,8.009226233100016,48,10,0
241,5,8.198463494363176,41,4,0
351,6,2.618578621866089,22,1,0
30,10,6.748371404038076,11,5,0
327,10,9.686385272769463,31,4,0
194,9,9.128428164046685,41,8,0
142,6,7.01846611657126,22,10,0
491,1,5.025588049396722,19,8,0
186,1,6.571336007126719,41,1,0
214,10,3.4796765526832787,34,2,0
471,14,5.1222704223598345,49,9,0
292,5,9.996367928363208,44,5,0
20,12,9.955577087024766,39,9,0
143,14,7.80332328381628,11,6,0
99,1,7.082099608281777,9,1,0
380,7,4.026555276711623,6,2,0
350,1,9.537784593035878,37,9,0
481,14,5.008979525320473,8,1,0
53,19,8.145265272313651,47,4,0
77,18,6.392413534522481,21,6,0
395,2,6.791325661913749,25,10,0
24,18,9.511460884182759,35,7,0
170,7,4.061020019204383,13,1,0
193,13,5.101080453522923,8,8,0
239,4,6.850752428891827,21,3,0
146,17,8.87914573326695,36,10,0
213,10,1.0693635953712755,43,10,0
371,12,3.6081120320296196,32,8,0
340,8,9.17650396208643,47,5,0
38,7,9.11002224408812,27,5,0
276,4,9.528960647725937,27,8,0
162,14,4.5495617385495155,4,6,0
241,15,3.904686549783531,9,9,0
247,16,5.016994233753129,16,2,0
140,15,9.542454989008421,23,3,0
69,12,4.975814944581485,43,2,0
239,5,5.8880594490890195,45,4,0
283,11,8.7247535895287,23,8,0
384,15,4.727694930755481,34,7,0
430,14,5.551526013169442,13,9,0
358,2,7.853510489883094,32,9,0
487,12,1.903527788699905,49,5,0
159,5,1.3854431589330283,44,1,0
47,1,1.2719977696137197,32,3,0
152,15,9.785025385890373,46,9,0
161,10,2.7603126349980323,40,7,0
230,12,1.2423322932922498,49,6,0
23,2,8.654665881359698,47,4,0
377,20,6.047375676094333,5,4,0
349,15,9.309460950258881,8,10,0
481,1,7.5820678441560565,22,9,0
206,12,7.707370265531311,42,10,0
278,17,3.3261013956361496,22,6,0
368,15,6.146047600172254,28,8,0
35,2,9.4975626189476,7,7,0
82,10,6.962852919824597,49,9,0
157,5,6.106787800559275,3,1,0
285,20,4.413590256425042,30,5,0
368,16,4.7794324938393835,12,5,0
293,16,4.239481531223568,7,9,0
428,6,7.11413095633838,28,2,0
348,13,7.0526318211331,18,2,0
250,14,2.345492006935907,15,6,0
497,3,9.290219061106116,40,7,0
390,17,2.62441247770713,29,1,0
61,9,7.516942321918171,42,8,0
227,1,1.897153866007657,11,3,0
51,14,5.664102555453447,10,4,0
152,6,1.2058271375835816,34,1,0
218,1,8.987468585692907,37,5,0
350,20,4.177306453353303,42,4,0
143,5,9.890103747635234,38,2,0
220,16,5.617022790914251,47,9,0
157,8,8.032944946488666,47,2,0
110,14,8.225207351941116,49,7,0
374,18,6.7199514116736125,49,3,0
333,3,5.470968329169386,14,7,0
379,19,9.60420900536528,6,9,0
388,5,2.4923261455407637,40,8,0
208,16,4.908471285715157,23,7,0
43,9,3.9242255958127177,29,8,0
192,7,1.8599254670499947,47,9,0
426,7,4.710041705996334,19,3,0
395,2,6.774375613611886,10,5,0
349,12,1.1761673072925491,2,4,0
134,3,5.596755765032708,50,6,0
130,7,6.618924692022716,18,4,0
112,10,7.5513618441543615,8,7,0
173,14,9.862279898895459,31,9,0
104,14,3.181001051114934,26,7,0
470,8,7.08072570083596,30,4,0
259,10,4.4238081541772685,39,2,0
